00386 2,476,123,50,60,0.816486

00387 0,186,207,38,46,0.878613
00387 2,476,124,49,59,0.728079

00388 0,187,205,38,46,0.804082
00388 2,477,123,49,59,0.799626

00389 0,188,204,38,46,0.701234
00389 2,477,125,49,59,0.806009

00390 0,190,205,38,46,0.549489
00390 2,479,128,49,58,0.758623

00391 0,191,207,38,45,0.814082
00391 2,481,131,48,58,0.742013

00392 0,193,211,37,45,0.570583
00392 2,483,133,47,57,0.721341

00393 0,197,212,37,45,0.675648
00393 1,301,189,40,48,0.670990
00393 2,485,133,47,57,0.658923

00394 0,199,214,37,45,0.869757
00394 1,304,184,40,48,0.603953
00394 2,487,130,47,57,0.975865

00395 0,202,212,37,45,0.862405
00395 1,311,177,40,48,0.603081
00395 2,490,127,46,56,0.976611

00396 0,205,208,37,45,0.843415
00396 1,319,169,40,48,0.661966
00396 2,493,123,46,56,0.770380

00397 0,208,202,37,45,0.782274
00397 1,327,162,39,47,0.611597
00397 2,497,122,45,55,0.702537

00398 0,211,195,37,45,0.764986
00398 1,333,157,40,48,0.922319
00398 2,500,119,45,54,0.550507

00399 0,213,190,37,45,0.735876
00399 1,339,154,40,48,0.860459
00399 2,502,118,45,54,0.938155

00400 0,216,185,37,44,0.742257
00400 1,344,154,40,48,0.821989
00400 2,504,118,45,54,0.896247

00401 0,221,182,36,44,0.661523
00401 1,347,156,40,48,0.710575
00401 2,507,119,44,53,0.836585

00402 0,224,180,36,44,0.663202
00402 1,347,156,40,48,0.850649
00402 2,508,120,44,53,0.806561

00403 0,227,181,36,44,0.669118
00403 1,348,159,40,48,0.706308
00403 2,509,123,44,53,0.658507

00404 0,228,183,36,44,0.729060
00404 1,345,161,39,47,0.770719
00404 2,511,126,43,52,0.701181

00405 0,229,187,36,44,0.712015
00405 1,342,167,40,48,0.738189
00405 2,512,132,43,52,0.680338

00406 0,229,192,36,44,0.697169
00406 1,339,174,40,48,0.639804
00406 2,513,139,43,52,0.574883

00407 0,228,197,36,44,0.693815
00407 1,336,179,39,46,0.698966
00407 2,513,146,43,52,0.588699

00408 0,226,201,36,44,0.675161
00408 1,332,183,39,46,0.687923
00408 2,514,151,43,52,0.756801

00409 0,225,204,37,44,0.665019
00409 1,331,183,38,46,0.805586
00409 2,513,153,43,52,0.721831

00410 0,224,203,36,44,0.577375
00410 1,330,180,38,46,0.769410
00410 2,513,152,43,52,0.694608

00411 0,222,200,36,44,0.913059
00411 1,330,175,38,46,0.676494
00411 2,511,150,42,51,0.659491

00412 0,220,196,36,44,0.654462
00412 1,331,168,38,46,0.717704
00412 2,510,148,42,51,0.870934

00413 0,218,189,37,45,0.877372
00413 1,333,162,38,46,0.782140
00413 2,511,148,42,51,0.700775

00414 0,216,183,37,45,0.889075
00414 1,336,158,39,47,0.669172
00414 2,510,147,42,51,0.779779

00415 0,213,178,37,45,0.843498
00415 1,338,156,39,47,0.716961
00415 2,510,148,42,50,0.783248

00416 0,210,175,37,45,0.854055
00416 1,341,155,40,48,0.542552
00416 2,511,148,42,50,0.724591

00417 0,206,170,39,47,0.673747
00417 1,342,155,40,48,0.635335
00417 2,511,148,42,50,0.716285

00418 0,200,168,39,47,0.705983
00418 1,344,155,40,48,0.676783
00418 2,511,149,42,50,0.801132

00419 0,197,167,39,47,0.652901
00419 1,345,155,40,48,0.704080
00419 2,512,150,42,51,0.758177

00420 0,191,168,39,48,0.820199
00420 1,345,157,40,48,0.698247
00420 2,512,153,42,50,0.768072

00421 0,187,172,39,48,0.761258
00421 1,346,160,40,48,0.711524
00421 2,514,157,42,50,0.686280

00422 0,183,177,40,48,0.761863
00422 1,346,166,40,48,0.693033
00422 2,514,161,41,50,0.690168

00423 0,179,182,40,48,0.754454
00423 1,345,170,40,48,0.719004
00423 2,515,163,41,49,0.623387

00424 0,176,185,40,48,0.805927
00424 1,344,173,39,47,0.693211
00424 2,514,164,41,50,0.790177

00425 0,173,188,40,48,0.756572
00425 1,342,172,39,47,0.686989
00425 2,513,161,41,49,0.949968

00426 0,170,186,40,48,0.817166
00426 1,342,167,40,48,0.666229
00426 2,513,158,41,49,0.811796

00427 0,168,181,40,48,0.815726
00427 1,340,161,40,49,0.673537
00427 2,512,154,41,49,0.761632

00428 0,168,174,40,49,0.845793
00428 1,339,153,41,49,0.694780
00428 2,511,150,40,49,0.638285

00429 0,168,167,41,49,0.693085
00429 1,338,149,41,49,0.636848
00429 2,511,148,40,48,0.839592

00430 0,170,159,42,51,0.786028
00430 1,338,146,41,49,0.952205
00430 2,511,145,40,48,0.789931

00431 0,173,153,42,51,0.760674
00431 1,339,145,41,49,0.884365
00431 2,511,144,40,48,0.742957

00432 0,177,148,42,51,0.795197
00432 1,338,145,41,49,0.887557
00432 2,510,144,40,48,0.757092

00433 0,181,146,42,51,0.790112
00433 1,336,145,40,49,0.749187
00433 2,511,143,39,47,0.777324

00434 0,185,147,42,51,0.765365
00434 1,334,147,41,49,0.727443
00434 2,511,144,39,47,0.736544

00435 0,187,149,43,52,0.772099
00435 1,332,149,41,49,0.696564
00435 2,514,145,39,47,0.803621

00436 0,190,152,43,52,0.764528
00436 1,329,153,41,49,0.689125
00436 2,516,147,39,47,0.791720

00437 0,193,157,43,52,0.732518
00437 1,327,157,41,49,0.644302
00437 2,519,151,39,47,0.653938

00438 0,195,162,42,51,0.674949
00438 1,325,162,41,49,0.754080
00438 2,521,154,39,47,0.770484

00439 0,196,167,43,52,0.523446
00439 1,324,163,41,49,0.726244
00439 2,524,155,39,47,0.710782

00440 0,196,171,43,52,0.690435
00440 1,324,163,41,50,0.862739
00440 2,526,154,39,47,0.736681

00441 0,197,171,43,53,0.727323
00441 1,328,159,41,50,0.558039
00441 2,528,149,39,47,0.699511

00442 0,197,170,44,53,0.747740
00442 1,335,152,40,48,0.552651
00442 2,530,146,39,47,0.731807

00443 0,196,165,45,54,0.787715
00443 1,341,145,40,48,0.710423
00443 2,531,142,39,47,0.726414

00444 0,195,158,45,54,0.716003
00444 1,346,140,41,49,0.692842
00444 2,533,140,39,47,0.774162

00445 0,193,151,45,54,0.771162
00445 1,353,136,41,49,0.815305
00445 2,535,138,39,47,0.779132

00446 0,190,144,45,54,0.850640
00446 1,360,134,41,49,0.668741
00446 2,537,137,39,47,0.779759

00447 0,187,137,45,54,0.781800
00447 1,367,135,41,49,0.807130
00447 2,538,136,39,47,0.770627

00448 0,185,129,46,55,0.772125
00448 1,374,135,41,50,0.746887
00448 2,539,136,39,47,0.758687

00449 0,183,124,48,58,0.742804
00449 1,381,135,41,50,0.578584
00449 2,539,136,39,47,0.760533

00450 0,181,121,47,57,0.821959
00450 1,388,139,41,49,0.734421
00450 2,540,137,39,47,0.755113

00451 0,180,121,47,57,0.742309
00451 1,394,142,40,48,0.718527
00451 2,540,139,39,47,0.739662

00452 0,179,122,47,57,0.730785
00452 1,399,146,40,48,0.781986
00452 2,541,142,39,47,0.730703

00453 0,179,125,47,57,0.668935
00453 1,406,152,40,48,0.653193
00453 2,541,145,39,47,0.740517

00454 0,179,129,47,57,0.662044
00454 1,409,156,41,49,0.884848
00454 2,541,146,39,47,0.727623

00455 0,179,133,47,57,0.631969
00455 1,413,156,41,49,0.870712
00455 2,541,146,39,47,0.733810

00456 0,181,138,47,57,0.904352
00456 1,416,153,41,49,0.688029
00456 2,541,144,39,47,0.728885

00457 0,182,140,48,58,0.856670
00457 1,418,147,41,49,0.653392
00457 2,541,142,39,47,0.742392

00458 0,186,139,49,59,0.841554
00458 1,421,139,41,49,0.922091
00458 2,541,140,39,47,0.774596

00459 0,190,136,49,60,0.773986
00459 1,422,132,41,49,0.830064
00459 2,542,137,39,47,0.724658

00460 0,194,131,51,61,0.702230
00460 1,423,126,41,50,0.758645
00460 2,545,135,39,47,0.707318

00461 0,200,124,51,61,0.779273
00461 1,424,125,41,49,0.767627
00461 2,547,133,39,47,0.687272

00462 0,207,119,51,62,0.783962
00462 1,423,124,41,50,0.784824
00462 2,549,131,39,47,0.637885

00463 0,214,114,51,62,0.684723
00463 1,423,123,41,49,0.710970
00463 2,552,131,38,46,0.907536

00464 0,222,113,51,62,0.684542
00464 1,421,123,42,50,0.610890
00464 2,553,131,38,46,0.913940

00465 0,229,112,51,62,0.742619
00465 1,419,124,42,50,0.874261
00465 2,556,134,38,46,0.896116

00466 0,236,113,51,62,0.714161
00466 1,418,125,41,49,0.909079
00466 2,559,138,38,46,0.815665

00467 0,241,117,52,63,0.721258
00467 1,416,129,41,49,0.797492
00467 2,561,143,38,46,0.804526

00468 0,247,124,53,64,0.745507
00468 1,413,134,41,49,0.623226
00468 2,563,147,38,46,0.735442

00469 0,253,132,53,64,0.685036
00469 1,411,140,41,49,0.767428
00469 2,564,150,38,45,0.732926

00470 0,256,140,52,63,0.701241
00470 1,410,147,41,49,0.739649
00470 2,565,149,38,45,0.661423

00471 0,258,146,52,62,0.652969
00471 1,408,151,41,49,0.718966
00471 2,565,147,38,46,0.731677

00472 0,261,150,52,63,0.775429
00472 1,408,151,41,49,0.608254
00472 2,566,144,38,46,0.734042

00473 0,261,150,52,63,0.735617
00473 1,408,146,42,50,0.579663
00473 2,566,142,38,46,0.746612

00474 0,259,147,52,62,0.810283
00474 1,411,141,42,50,0.574262
00474 2,566,141,38,46,0.738919

00475 0,258,141,52,63,0.773720
00475 1,412,137,42,50,0.702739
00475 2,566,140,38,46,0.678308

00476 0,255,134,52,62,0.718450
00476 1,415,134,42,51,0.635489
00476 2,566,142,38,46,0.700188

00477 0,250,126,52,63,0.682922
00477 1,417,134,42,51,0.850349
00477 2,566,144,38,46,0.736321

00478 0,244,119,52,63,0.672131
00478 1,419,134,43,51,0.630775
00478 2,566,146,38,46,0.653478

00479 0,239,115,53,64,0.679666
00479 1,419,134,43,51,0.704599
00479 2,565,148,38,46,0.752120

00480 0,234,114,53,65,0.626628
00480 1,419,135,43,51,0.650670
00480 2,563,151,38,46,0.711739

00481 0,229,114,54,65,0.929488
00481 1,420,138,43,51,0.967202
00481 2,561,155,38,46,0.657582

00482 0,224,117,54,65,0.914587
00482 1,421,143,43,51,0.909725
00482 2,559,160,38,46,0.904852

00483 0,214,117,54,66,0.824159
00483 1,421,145,43,52,0.815625
00483 2,561,162,38,46,0.812741

00484 0,202,120,56,68,0.854266
00484 1,421,149,43,52,0.609738
00484 2,563,162,39,47,0.764229

00485 0,192,122,58,70,0.779063
00485 1,421,149,44,53,0.836589
00485 2,565,161,39,47,0.750371

00486 0,187,127,62,75,0.860780
00486 1,424,151,45,54,0.807161
00486 2,564,161,39,47,0.822445

00487 0,187,131,62,75,0.851878
00487 1,425,150,46,55,0.897377
00487 2,563,162,39,47,0.721305

00488 0,190,132,62,75,0.879747
00488 1,426,145,46,55,0.905551
00488 2,562,161,40,48,0.720176

00489 0,194,128,62,75,0.830131
00489 1,427,139,47,56,0.897603
00489 2,562,158,40,48,0.867345

00490 0,199,122,62,75,0.771855
00490 1,427,133,47,57,0.790362
00490 2,562,157,40,49,0.744930

00491 0,205,116,63,76,0.842278
00491 1,427,126,47,57,0.815761
00491 2,562,155,40,49,0.714723

00492 0,213,110,64,77,0.806947
00492 1,427,121,47,57,0.752776
00492 2,563,152,40,49,0.703453

00493 0,221,104,64,77,0.784871
00493 1,425,117,47,57,0.750011
00493 2,566,149,40,49,0.689327

00494 0,231,101,64,77,0.775288
00494 1,425,116,47,57,0.714586
00494 2,567,145,40,48,0.700586

00495 0,240,99,64,78,0.638446
00495 1,424,115,47,57,0.720676
00495 2,570,143,40,49,0.715032

00496 0,248,102,64,78,0.702983
00496 1,422,119,46,56,0.777644
00496 2,571,143,40,49,0.644687

00497 0,256,108,64,78,0.670064
00497 1,420,124,47,57,0.831397
00497 2,573,145,40,49,0.746350

00498 0,265,116,63,77,0.593341
00498 1,420,133,48,58,0.747388
00498 2,577,147,41,49,0.691863

00499 0,266,123,63,77,0.757392
00499 1,418,135,48,58,0.749693
00499 2,583,149,41,50,0.640185

00500 0,267,130,63,77,0.688914
00500 1,417,136,49,59,0.785742
00500 2,588,149,42,50,0.919248

00501 0,266,133,64,78,0.670921
00501 1,415,131,50,61,0.712963
00501 2,593,148,43,52,0.814824

00502 0,264,133,64,78,0.580207
00502 1,414,121,52,62,0.723819
00502 2,598,144,44,53,0.820592

00503 0,263,127,65,79,0.797864
00503 1,413,111,52,63,0.778725
00503 2,601,141,44,53,0.930326

00504 0,258,119,65,79,0.794722
00504 1,413,103,52,63,0.726602
00504 2,603,139,44,53,0.972740

00505 0,252,109,66,79,0.890839
00505 1,413,96,53,64,0.706778
00505 2,604,135,45,54,0.830007

00506 0,244,100,68,82,0.870528
00506 1,412,90,54,65,0.775724
00506 2,603,132,45,54,0.759778

00507 0,234,91,68,82,0.746669
00507 1,410,88,55,66,0.727383
00507 2,601,129,45,54,0.587870

00508 0,224,83,69,83,0.685291
00508 1,408,86,56,67,0.659992
00508 2,599,126,45,54,0.875024

00509 0,213,77,69,84,0.780128
00509 1,403,86,55,66,0.762232
00509 2,596,124,45,55,0.669279

00510 0,201,73,70,85,0.790831
00510 1,397,86,55,66,0.731089
00510 2,592,124,46,55,0.651389

00511 0,188,71,71,85,0.783778
00511 1,392,86,55,66,0.718870
00511 2,587,125,46,55,0.818542

00512 0,173,70,74,89,0.783385
00512 1,383,88,55,67,0.740896
00512 2,581,128,46,55,0.814897

00513 0,157,72,77,93,0.841432
00513 1,377,94,56,67,0.753060
00513 2,575,132,46,55,0.728448

00514 0,156,85,77,93,0.839357
00514 1,376,111,55,66,0.825801
00514 2,567,141,46,55,0.792939

00515 0,156,98,77,94,0.760418
00515 1,374,125,54,65,0.723400
00515 2,559,147,45,55,0.787122

00516 0,156,111,77,93,0.738764
00516 1,375,136,52,63,0.737133
00516 2,553,153,44,53,0.745174

00517 0,155,122,76,93,0.709934
00517 1,376,142,51,61,0.742455
00517 2,546,157,42,51,0.766433

00518 0,143,124,76,92,0.723783
00518 1,374,137,51,61,0.669015
00518 2,546,155,41,49,0.766176

00519 0,134,120,75,91,0.750643
00519 1,373,130,51,61,0.772954
00519 2,546,153,41,49,0.745709

00520 0,130,113,75,91,0.769801
00520 1,373,124,51,61,0.830927
00520 2,548,151,41,49,0.767246

00521 0,128,104,75,91,0.757313
00521 1,373,116,51,61,0.748116
00521 2,550,148,41,49,0.742281

00522 0,129,95,75,90,0.801259
00522 1,376,113,49,59,0.497225
00522 2,553,146,41,49,0.654827

00523 0,131,88,75,91,0.743788
00523 1,378,111,48,58,0.576891
00523 2,557,144,41,50,0.916109

00524 0,133,84,74,90,0.694277
00524 1,378,111,48,58,0.606349
00524 2,560,142,41,50,0.657143

00525 0,135,81,72,87,0.697968
00525 1,378,112,49,58,0.537582
00525 2,564,141,41,50,0.682174

00526 0,134,80,72,87,0.605878
00526 1,377,113,48,58,0.631157
00526 2,569,144,42,50,0.568127

00527 0,132,80,71,86,0.920453
00527 1,374,117,48,58,0.721013
00527 2,575,144,41,50,0.479383

00528 0,129,83,69,83,0.822452
00528 1,370,123,49,59,0.744803
00528 2,579,146,42,50,0.605121

00529 0,126,88,68,82,0.774059
00529 1,367,135,48,58,0.700688
00529 2,583,149,42,50,0.639009

00530 0,123,94,67,81,0.795256
00530 1,362,149,48,58,0.861066
00530 2,585,150,42,50,0.627667

00531 0,122,101,66,79,0.672267
00531 1,357,159,48,58,0.660694
00531 2,587,149,42,51,0.656844

00532 0,118,110,66,79,0.680796
00532 1,352,164,48,58,0.656166
00532 2,587,146,42,51,0.636741

00533 0,117,118,65,79,0.594559
00533 1,346,164,49,59,0.799034
00533 2,586,143,42,51,0.644360

00534 0,117,127,63,76,0.839324
00534 1,340,159,49,58,0.813258
00534 2,584,142,42,51,0.630276

00535 0,113,133,62,75,0.733984
00535 1,336,150,49,59,0.857654
00535 2,580,141,42,51,0.628128

00536 0,106,139,61,74,0.617459
00536 1,333,143,50,60,0.739339
00536 2,576,141,42,51,0.593919

00537 0,97,143,62,75,0.761883
00537 1,331,136,50,61,0.731451
00537 2,571,141,42,51,0.587692

00538 0,93,146,61,74,0.656774
00538 1,330,132,51,61,0.716320
00538 2,564,141,42,51,0.584406

00539 0,83,150,60,73,0.555389
00539 1,329,132,50,61,0.637294
00539 2,556,141,43,52,0.568256

00540 0,78,156,59,72,0.812861
00540 1,327,135,50,60,0.928474
00540 2,547,143,42,51,0.657030

00541 0,73,161,59,72,0.517122
00541 1,323,140,51,61,0.831588
00541 2,541,148,42,51,0.598568

00542 0,66,169,58,70,0.677959
00542 1,318,150,50,61,0.777906
00542 2,533,153,42,50,0.607824

00543 0,60,178,57,69,0.546635
00543 1,313,163,49,59,0.690333
00543 2,526,159,42,50,0.646866

00544 0,55,187,54,65,0.604612
00544 1,304,175,50,60,0.627337
00544 2,519,165,42,50,0.661811

00545 0,46,193,54,65,0.619962
00545 1,295,185,50,60,0.668367
00545 2,510,169,42,51,0.624083

00546 0,37,199,54,65,0.536166
00546 1,287,190,49,59,0.656273
00546 2,501,171,43,51,0.669244

00547 0,26,203,54,65,0.685288
00547 1,280,189,49,59,0.709781
00547 2,490,171,43,52,0.719958

00548 0,12,204,54,65,0.705894
00548 1,270,184,49,59,0.566492
00548 2,480,171,43,52,0.736018

00549 0,0,204,49,65,0.544362
00549 1,259,175,50,60,0.894413
00549 2,469,171,43,52,0.722830

00550 0,0,204,35,65,0.547415
00550 1,246,164,50,60,0.633291
00550 2,458,171,44,53,0.719647

00551 1,231,152,50,60,0.614956
00551 2,448,170,44,53,0.698719

00552 1,216,143,50,60,0.672420
00552 2,438,168,45,54,0.683157

00553 1,197,134,51,61,0.649271
00553 2,430,165,45,54,0.683874

00554 1,178,131,50,61,0.562414
00554 2,421,163,45,54,0.666988

00555 1,158,130,51,61,0.877729
00555 2,413,161,45,54,0.651196

00556 1,138,129,53,63,0.657450
00556 2,406,161,45,54,0.952653

00557 1,116,132,55,66,0.867807
00557 2,400,161,45,54,0.840888

00558 1,92,134,58,70,0.777394
00558 2,393,161,46,55,0.863715

00559 1,69,139,59,70,0.651346
00559 2,385,161,46,55,0.879832

00560 1,48,141,60,72,0.457260
00560 2,379,160,47,56,0.728551

00561 1,28,145,60,72,0.659146
00561 2,373,158,48,58,0.728381

00562 1,8,145,61,73,0.711110
00562 2,366,155,49,59,0.624334

00563 1,0,145,55,73,0.659393
00563 2,360,155,49,59,0.872580

00564 1,0,141,43,73,0.800139
00564 2,355,156,49,59,0.617801

00565 2,350,158,50,60,0.932154

00566 2,344,159,49,60,0.708071

00567 2,340,158,49,59,0.763274

00568 2,334,155,50,60,0.643816

00569 2,327,151,50,60,0.781225

00570 2,321,148,50,60,0.698378

00571 2,315,145,51,61,0.708262

00572 2,308,143,52,62,0.727376

00573 2,301,143,52,63,0.706243

00574 2,293,143,53,64,0.707815

00575 2,287,145,53,64,0.685487

00576 2,283,146,52,63,0.691746

00577 2,279,146,52,63,0.739898

00578 2,277,146,52,63,0.667364

00579 2,275,145,52,63,0.609236

00580 2,274,147,52,62,0.817022

00581 2,275,147,52,62,0.838907

00582 2,275,147,52,62,0.789171

00583 2,278,144,52,62,0.863610

00584 2,281,142,51,62,0.662583

00585 2,287,139,51,61,0.661164

00586 2,291,136,51,61,0.656713

00587 2,297,134,50,61,0.947367

00588 2,305,132,50,60,0.855885

00589 2,311,131,50,60,0.839701

00590 2,318,129,50,60,0.946715

00591 2,327,129,49,59,0.822325

00592 2,334,127,49,59,0.930006

00593 2,343,125,48,58,0.895018

00594 2,349,125,48,58,0.891816

00595 2,356,124,48,57,0.844779

00596 2,361,124,47,57,0.702042

00597 2,365,125,47,57,0.686115

00598 2,368,124,47,57,0.692709

00599 2,370,124,47,57,0.666162

00600 2,372,122,47,57,0.692829

